%             x              y              z       Ishigami 
  -3.059615011    2.717674422    3.059615011   0.3849001659 
  -2.717674422    2.717674422    3.059615011   -2.831607116 
  -2.134426306    2.717674422    3.059615011   -7.068741065 
  -1.361550636    2.717674422    3.059615011   -8.365955499 
 -0.4677021346    2.717674422    3.059615011   -3.217270502 
  0.4677021346    2.717674422    3.059615011    5.586021341 
   1.361550636    2.717674422    3.059615011    10.73470634 
   2.134426306    2.717674422    3.059615011    9.437491904 
   2.717674422    2.717674422    3.059615011    5.200357954 
   3.059615011    2.717674422    3.059615011    1.983850673 
  -3.059615011    3.059615011    3.059615011  -0.7525382019 
  -2.717674422    3.059615011    3.059615011   -3.969045483 
  -2.134426306    3.059615011    3.059615011   -8.206179433 
  -1.361550636    3.059615011    3.059615011   -9.503393867 
 -0.4677021346    3.059615011    3.059615011    -4.35470887 
  0.4677021346    3.059615011    3.059615011    4.448582973 
   1.361550636    3.059615011    3.059615011     9.59726797 
   2.134426306    3.059615011    3.059615011    8.300053536 
   2.717674422    3.059615011    3.059615011    4.062919587 
   3.059615011    3.059615011    3.059615011   0.8464123051 
